1419959274401,85,23,35
1419959279971,86,23,35
1419959281086,85,23,35
1419959282195,84,23,35
1419959283309,85,23,35
1419959284423,84,23,35
1419959285537,85,23,35
1419959286651,86,23,35
1419959287765,85,23,35
1419959288879,86,23,35
1419959289994,85,23,35
1419959293339,86,24,35
1419959294450,86,23,35
1419959295565,85,23,35
1419959296678,86,23,35
1419959298906,87,23,35
1419959300020,86,23,35
1419959303362,84,23,35
1419959304476,85,23,35
1419959305590,87,23,35
1419959306705,86,24,35
1419959307818,86,23,35
1419959308933,85,23,35
1419959310047,86,23,35
1419959311160,87,23,35
1419959312275,86,23,35
1419959313389,85,24,35
1419959314503,86,23,35
1419959315618,85,23,35
1419959316731,87,23,35
1419959317845,86,23,35
1419959318959,85,23,35
1419959320074,86,23,35
1419959327867,86,24,35
1419959328981,86,23,35
1419959332324,85,23,35
1419959333438,87,24,35
1419959334553,86,23,35
1419959335666,85,23,35
1419959336780,86,23,35
1419959340122,87,23,35
1419959341236,86,23,35
1419959342350,87,23,35
1419959343465,86,23,35
1419959345693,85,23,35
1419959346806,87,23,35
1419959347920,86,23,35
1419959349034,88,23,35
1419959350149,86,23,35
1419959355719,85,23,35
1419959357947,86,23,35
1419959359062,85,23,35
1419959360175,87,23,35
1419959361289,86,23,35
1419959362403,87,23,35
1419959365741,86,23,35
1419959367969,87,23,35
1419959372425,86,23,35
1419959373540,87,23,35
1419959374654,85,23,35
1419959376882,87,23,35
1419959377995,85,23,35
1419959379110,87,23,35
1419959380224,86,23,35
1419959381338,87,23,35
1419959386908,86,23,35
1419959389136,87,23,35
1419959390251,88,23,35
1419959391365,85,23,35
1419959392479,86,23,35
1419959393593,85,23,35
1419959394707,87,23,35
1419959395821,85,23,35
1419959396934,88,23,35
1419959398049,87,23,35
1419959399163,86,23,35
1419959400277,87,23,35
1419959401391,86,23,35
1419959402505,87,23,35
1419959404734,88,23,35
1419959405848,87,23,35
1419959410304,86,23,35
1419959411417,89,23,35
1419959412532,87,23,35
1419959414760,88,23,35
1419959415874,87,23,35
1419959418102,86,23,35
1419959419216,87,23,35
1419959420330,86,23,35
1419959421445,87,23,35
1419959424786,85,23,35
1419959425901,87,23,35
1419959428128,86,23,35
1419959430357,87,23,35
1419959433695,85,23,35
1419959434809,86,23,35
1419959435923,87,23,35
1419959438151,86,23,35
1419959439266,87,23,35
1419959440379,88,23,35
1419959441497,86,23,35
1419959442612,87,23,35
1419959443725,86,23,35
1419959444840,87,23,35
1419959445953,88,23,35
1419959447067,86,23,35
1419959448182,87,23,35
1419959449296,85,23,35
1419959450409,86,23,35
1419959452638,87,23,35
1419959453752,86,23,35
1419959458208,87,23,35
1419959459322,85,23,35
1419959460432,86,23,35
1419959462660,87,23,35
1419959463774,86,23,35
1419959464892,85,23,35
1419959466003,86,23,35
1419959467120,85,23,35
1419959468231,87,23,35
1419959923169,114,23,35
1419959924283,115,23,35
1419959929849,114,23,35
1419959930963,115,23,35
1419959937647,116,23,35
1419959943213,117,23,35
1419959944327,116,23,35
1419959945442,117,23,35
1419959946555,116,23,35
1419959947669,117,23,35
1419959955464,118,23,35
1419959956578,117,23,35
1419959958802,118,23,35
1419959959917,117,23,35
1419959965487,118,23,35
1419959967711,117,23,35
1419959968824,118,23,35
1419959983295,119,23,35
1419959985519,118,23,35
1419959986633,119,23,35
1419959991085,119,23,34
1419959992199,119,23,35
1419959994427,118,23,35
1419959995542,119,23,35
1419959996656,118,23,35
1419959997766,119,23,35
1419959999994,118,23,35
1419960002222,119,23,35
1419960004445,120,23,35
1419960005560,119,23,35
1419960008902,120,23,35
1419960010012,118,23,35
1419960011126,119,23,35
1419960030049,120,23,35
1419960031162,119,23,35
1419960033386,119,23,34
1419960034500,119,23,35
1419960036728,120,23,35
1419960040067,119,23,35
1419960041181,120,23,35
1419960042295,119,23,35
1419960044523,120,23,35
1419960045633,119,23,35
1419960047861,120,23,35
1419960052313,119,23,35
1419960053427,120,23,35
1419960071236,121,23,35
1419960072350,120,23,35
1419960081254,121,23,35
1419960082368,120,23,35
1419960086820,121,23,35
1419960087934,120,23,35
1419960096839,121,23,35
1419960099063,122,23,35
1419960100177,120,23,35
1419960102404,121,23,35
1419960103519,120,23,35
1419960107971,121,23,35
1419960109085,120,23,35
1419960114647,121,23,35
1419960115762,120,23,35
1419960122442,121,23,35
1419960123556,120,23,35
1419960124670,121,23,35
1419960128007,120,23,35
1419960130232,121,23,35
1419960131346,120,23,35
1419960134688,121,23,35
1419960136912,120,23,34
1419960138026,120,23,35
1419960140255,121,23,35
1419960141368,120,23,35
1419960144707,121,23,35
1419960145821,120,23,35
1419960146935,121,23,35
1419960148048,120,23,35
1419960149158,121,23,35
1419960150272,120,23,35
1419960151386,121,23,35
1419960153615,120,23,35
1419960154729,121,23,35
1419960156953,120,23,35
1419960160295,121,23,35
1419960162519,120,23,35
1419960163633,121,23,35
1419960164747,121,23,34
1419960165861,121,23,35
1419960166975,120,23,35
1419960168085,121,23,35
1419960169200,120,23,35
1419960170314,122,23,35
1419960171428,121,23,35
1419960172541,120,23,35
1419960173655,121,23,35
1419960176994,120,23,35
1419960178107,121,23,35
1419960187012,121,24,35
1419960188127,121,23,35
1419960204820,120,23,35
1419960205935,121,23,35
1419960207049,121,23,34
1419960209273,121,23,35
1419960211500,120,23,35
1419960213729,121,23,35
1419960217067,120,23,35
1419960219295,121,23,35
1419960223747,121,23,34
1419960224858,121,23,35
1419960225972,120,23,35
1419960227085,121,23,35
1419960235990,120,23,35
1419960237103,123,23,35
1419960238217,120,23,35
1419960239331,121,23,35
1419960273835,120,23,35
1419960274949,121,23,35
1419960287191,120,23,34
1419960288305,121,23,35
1419960293871,121,23,34
1419960294981,121,23,35
1419960309452,122,23,35
1419960310565,121,23,35
1419960312795,122,23,35
1419960313904,121,23,35
1419960322808,122,23,34
1419960323922,121,23,35
1419960330603,121,23,34
1419960331717,122,23,35
1419960332831,121,23,35
1419960341735,121,23,34
1419960342845,121,23,35
1419960348412,121,24,35
1419960349525,121,23,35
1419960352863,121,23,34
1419960353977,121,23,35
1419960358430,122,23,35
1419960359544,121,23,35
1419960360657,122,23,35
1419960361771,121,23,35
1419960370676,122,23,35
1419960371790,121,23,35
1419960372904,122,23,35
1419960374018,121,23,35
1419960381809,122,23,35
1419960382922,121,23,35
1419960384036,123,23,35
1419960385146,122,23,35
1419960386261,121,23,35
1419960388488,122,23,35
1419960391827,121,23,35
1419960392940,122,23,35
1419960394054,121,23,35
1419960397393,122,23,35
1419960398507,121,23,35
1419960399621,122,23,35
1419960401849,121,23,35
1419960402963,122,23,35
1419960404073,121,23,35
1419960406302,122,23,35
1419960407415,121,23,34
1419960408530,122,23,35
1419960410753,121,23,35
1419960411868,122,23,35
1419960412981,121,23,35
1419960414095,122,23,35
1419960415209,121,23,35
1419960418548,122,23,35
1419960419661,121,23,35
1419960421890,122,23,35
1419960423003,121,23,34
1419960424114,122,23,35
1419960425228,122,23,34
1419960426341,121,23,35
1419960427456,122,23,35
1419960428570,121,23,35
1419960435246,122,23,35
1419960449717,121,23,35
1419960451944,122,23,35
1419960453059,121,23,35
1419960454168,122,23,35
1419960455282,121,23,35
1419960456397,122,23,35
1419960458625,122,23,34
1419960459739,122,23,35
1419960464191,121,23,35
1419960465305,122,23,35
1419960474209,121,23,34
1419960475319,122,23,35
1419960480885,121,23,34
1419960482000,122,23,35
1419960485338,121,23,35
1419960486452,122,23,35
1419960498694,121,23,35
1419960499808,122,23,35
1419960503151,121,23,35
1419960504265,122,23,35
1419960506488,121,23,35
1419960507602,122,23,35
1419960510941,121,23,34
1419960512055,122,23,35
1419960515397,121,23,35
1419960516507,122,23,35
1419960530978,123,23,35
1419960532091,121,23,35
1419960533205,122,23,35
1419960534320,121,23,35
1419960535433,122,23,35
1419960536543,122,23,34
1419960537658,122,23,35
1419960543224,121,23,35
1419960544338,122,23,34
1419960545452,122,23,35
1419960547676,121,23,35
1419960548791,122,23,35
1419960559923,121,23,35
1419960561036,122,23,35
1419960562150,123,23,35
1419960563261,121,23,35
1419960564375,122,23,35
1419960571055,121,23,34
1419960572169,122,23,35
1419960575507,121,23,35
1419960576621,122,23,35
1419960614462,123,23,35
1419960615576,122,23,35
1419960618914,123,23,35
1419960620028,122,23,34
1419960621143,122,23,35
1419960623371,123,23,35
1419960624481,122,23,35
1419960637837,122,23,34
1419960640065,122,23,35
1419960648970,123,23,35
1419960650084,122,23,34
1419960651198,122,23,35
1419960656760,122,23,34
1419960657874,122,23,35
1419960661216,123,23,35
1419960662330,122,23,35
1419960664553,122,23,34
1419960665668,122,23,35
1419960669006,122,23,34
1419960670120,122,23,35
1419960673463,122,23,34
1419960674572,123,23,35
1419960675686,122,23,34
1419960676801,122,23,35
1419960677915,123,23,35
1419960680142,122,23,35
1419960682366,123,23,34
1419960683480,122,23,35
1419960690161,123,23,35
1419960691271,122,23,35
1419960693499,123,23,35
1419960694612,122,23,34
1419960695728,123,23,35
1419960696841,122,23,35
1419960699065,121,23,35
1419960700179,122,23,35
1419960702407,123,23,35
1419960703521,122,23,35
1419960722439,122,23,34
1419960723553,122,23,35
1419960726892,123,23,35
1419960728005,122,23,35
1419960730234,122,23,34
1419960731348,122,23,35
1419960736915,123,23,35
1419960738024,121,23,35
1419960739139,122,23,35
1419960741367,122,23,34
1419960742481,122,23,35
1419960745818,122,23,34
1419960746933,122,23,35
1419960748047,122,23,34
1419960749161,122,23,35
1419960750275,123,23,35
1419960751385,122,23,35
1419960756951,122,23,34
1419960758065,122,23,35
1419960759180,123,23,35
1419960761407,122,23,34
1419960762517,122,23,35
1419960768083,123,23,35
1419960769197,122,23,35
1419960776988,123,23,34
1419960778102,123,23,35
1419960779216,122,23,35
1419960783667,122,23,34
1419960784782,122,23,35
1419960788120,123,23,35
1419960789234,122,23,35
1419960792576,123,23,35
1419960794801,122,23,35
1419960795914,122,23,34
1419960797029,122,23,35
1419960804819,124,23,35
1419960805933,123,23,35
1419960809270,122,23,35
1419960811499,123,23,35
1419960812613,122,23,35
1419960813727,121,23,35
1419960819294,119,23,35
1419960820403,120,23,35
1419960841554,121,23,35
1419960842664,120,23,35
1419960849344,121,23,35
1419960851572,120,23,35
1419960854910,121,23,35
1419960857139,120,23,35
1419960859362,121,23,35
1419960863814,120,23,35
1419960867157,121,23,35
1419960869381,120,23,35
1419960870495,121,23,35
1419960876062,121,23,34
1419960877176,121,23,35
1419960879399,122,23,35
1419960880513,121,23,35
1419960896097,121,23,34
1419960897207,121,23,35
1419960901664,122,23,35
1419960902774,121,23,35
1419960903888,122,23,35
1419960905002,121,23,35
1419960907230,122,23,35
1419960908345,121,23,35
1419960909458,122,23,35
1419960910569,121,23,35
1419960918363,122,23,35
1419960919476,121,23,35
1419960921700,122,23,35
1419960922815,121,23,35
1419960927266,122,23,35
1419960928381,121,23,35
1419960930608,122,23,35
1419960931719,121,23,35
1419960932832,122,23,35
1419960935061,121,23,35
1419960936175,122,23,35
1419960937289,121,23,35
1419960939514,122,23,35
1419960942856,121,23,35
1419960946193,122,23,35
1419960947307,121,23,35
1419960955098,122,23,35
1419960956212,121,23,35
1419960957326,122,23,35
1419960958440,121,23,35
1419960962892,120,23,35
1419960964006,121,23,35
1419960967344,120,23,35
1419960968458,121,23,34
1419960969573,121,23,35
1419960970686,122,23,35
1419960971796,121,23,35
1419960974024,120,23,35
1419960975138,121,23,35
1419960976253,120,23,35
1419960977366,121,23,35
1419960978481,120,23,35
1419960980705,121,23,35
1419960986271,120,23,35
1419960987385,121,23,35
1419961007418,122,23,34
1419961008531,121,23,35
1419961020774,122,23,35
1419961021888,121,23,35
1419961023002,122,23,35
1419961024115,121,23,35
1419961026340,122,23,35
1419961028568,121,23,35
1419961030796,122,23,35
1419961031910,121,23,34
1419961033022,121,23,35
1419961035249,121,23,34
1419961036363,122,23,35
1419961037477,121,23,34
1419961038591,121,23,35
1419961039701,122,23,35
1419961040815,121,23,35
1419961048609,122,23,35
1419961049723,121,23,35
1419961050833,122,23,35
1419961051947,121,23,35
1419961056399,122,23,35
1419961057513,121,23,35
1419961058628,122,23,35
1419961059741,121,23,35
1419961061970,122,23,35
1419961063079,121,23,35
1419961065307,122,23,35
1419961066421,121,23,35
1419961071988,122,23,35
1419961073102,121,23,35
1419961075326,122,23,35
1419961076439,121,23,35
1419961078668,122,23,35
1419961079778,121,23,35
1419961080892,122,23,35
1419961082006,121,23,35
1419961084235,122,23,35
1419961085349,121,23,35
1419961087572,122,23,35
1419961088687,121,23,35
1419961089801,122,23,34
1419961090915,122,23,35
1419961096480,121,23,34
1419961097595,122,23,35
1419961099819,121,23,35
1419961100933,122,23,35
1419961108723,121,23,35
1419961109837,121,23,34
1419961110951,121,23,35
1419961112065,121,23,34
1419961113179,121,23,35
1419961115403,122,23,35
1419961116518,121,23,35
1419961117632,122,23,35
1419961120970,121,23,35
1419961122084,122,23,35
1419961127649,121,23,35
1419961128764,122,23,34
1419961129877,122,23,35
1419961130991,121,23,35
1419961133216,122,23,35
1419961134330,121,23,35
1419961136559,122,23,35
1419961137672,121,23,35
1419961139897,122,23,35
1419961142124,121,23,35
1419961143238,122,23,35
1419961144352,122,23,34
1419961145462,122,23,35
1419961146576,121,23,35
1419961153257,123,23,35
1419961154370,122,23,35
1419961155485,121,23,35
1419961156595,121,23,34
1419961157709,121,23,35
1419961158822,122,23,35
1419961162165,121,23,35
1419961163275,122,23,35
1419961164389,121,23,35
1419961165504,122,23,35
1419961166617,121,23,35
1419961168845,122,23,35
1419961169959,121,23,35
1419961171069,121,23,34
1419961172184,121,23,35
1419961173297,122,23,35
1419961175525,121,23,35
1419961176639,122,23,35
1419961177750,121,23,35
1419961179978,122,23,35
1419961181092,121,23,35
1419961183320,122,23,35
1419961184429,122,23,34
1419961185544,122,23,35
1419961191111,121,23,35
1419961193338,122,23,35
1419961194453,121,23,35
1419961196676,122,23,35
1419961197790,121,23,35
1419961200018,122,23,35
1419961201129,121,23,34
1419961202242,122,23,35
1419961206694,121,23,35
1419961207809,122,23,35
1419961211151,121,23,35
1419961213375,122,23,35
1419961214489,121,23,35
1419961216717,122,23,35
1419961217832,121,23,35
1419961218941,122,23,35
1419961220055,121,23,35
1419961223397,122,23,35
1419961232302,121,23,35
1419961233416,122,23,35
1419961236754,121,23,35
1419961237867,122,23,35
1419961238982,121,23,35
1419961240092,122,23,35
1419961241206,121,23,35
1419961242320,122,23,34
1419961244548,122,23,35
1419961249000,121,23,35
1419961250114,122,23,35
1419961251228,121,23,35
1419961253453,122,23,35
1419961260133,122,23,34
1419961262356,121,23,35
1419961263471,122,23,35
1419961265699,121,23,35
1419961266813,122,23,35
1419961267927,121,23,35
1419961270151,122,23,35
1419961274603,121,23,34
1419961275717,121,23,35
1419961276831,122,23,35
1419961281283,121,23,35
1419961283511,122,23,35
1419961292415,121,23,35
1419961293530,122,23,35
1419961295754,122,23,34
1419961296868,121,23,35
1419961299096,122,23,35
1419961300205,121,23,35
1419961301320,122,23,35
1419961302433,121,23,35
1419961303549,121,23,34
1419961304663,122,23,35
1419961305776,121,23,34
1419961306890,122,23,35
1419961308000,121,23,35
1419961309114,122,23,35
1419961310228,121,23,34
1419961311342,122,23,35
1419961313570,121,23,34
1419961314685,122,23,35
1419961320246,122,23,34
1419961321361,122,23,35
1419961322475,121,23,35
1419961323589,122,23,35
1419961324703,121,23,35
1419961326927,123,23,35
1419961328041,122,23,35
1419961338060,121,23,35
1419961341398,122,23,35
1419961344739,121,23,34
1419961345854,121,23,35
1419961348078,122,23,35
1419961350306,121,23,35
1419961351420,122,23,35
1419961354759,121,23,35
1419961356986,122,23,35
1419961358096,122,23,34
1419961359210,122,23,35
1419961363662,121,23,34
1419961364776,121,23,35
1419961367005,122,23,35
1419961370342,121,23,35
1419961371456,122,23,35
1419961373685,121,23,35
1419961374799,122,23,35
1419961377023,121,23,35
1419961378137,122,23,35
1419961379252,121,23,35
1419961380365,122,23,35
1419961384817,122,23,34
1419961385931,122,23,35
1419961391498,121,23,35
1419961392607,122,23,35
1419961393721,121,23,35
1419961394836,122,23,34
1419961395949,122,23,35
1419961398177,121,23,35
1419961400402,122,23,35
1419961401516,121,23,35
1419961402629,122,23,35
1419961404857,121,23,35
1419961405968,122,23,35
1419961407082,121,23,34
1419961408196,121,23,35
1419961410424,122,23,35
1419961411538,122,23,34
1419961412648,121,23,35
1419961413762,122,23,35
1419961414876,121,23,34
1419961415990,122,23,35
1419961419328,121,23,35
1419961421556,122,23,35
1419961422670,121,23,35
1419961423785,122,23,35
1419961426009,121,23,35
1419961427123,122,23,35
1419961428237,121,23,35
1419961429351,122,23,35
1419961430464,121,23,35
1419961431579,122,23,35
1419961432693,122,23,34
1419961433803,122,23,35
1419961434917,121,23,34
1419961436030,121,23,35
1419961437145,122,23,35
1419961440483,122,23,34
1419961442711,121,23,35
1419961443825,122,23,34
1419961444939,121,23,35
1419961447163,122,23,34
1419961449391,121,23,35
1419961450506,122,23,35
1419961451619,121,23,35
1419961452729,122,23,35
1419961453843,121,23,35
1419961456072,122,23,35
1419961457185,121,23,35
1419961458299,122,23,35
1419961460524,121,23,34
1419961461638,122,23,35
1419961464976,121,23,35
1419961466090,122,23,35
1419961469432,121,23,35
1419961470546,122,23,35
1419961474998,121,23,35
1419961476108,121,23,34
1419961477222,122,23,35
1419961478337,121,23,35
1419961481678,122,23,35
1419961483902,121,23,35
1419961487241,122,23,35
1419961490583,121,23,34
1419961492806,121,23,35
1419961493921,122,23,35
1419961499487,121,23,35
1419961500601,122,23,35
1419961503940,121,23,35
1419961505053,122,23,34
1419961507282,122,23,35
1419961509506,121,23,35
1419961510619,122,23,35
1419961517300,121,23,34
1419961518414,121,23,35
1419961519528,122,23,35
1419961526204,121,23,35
1419961527318,122,23,35
1419961528432,122,23,34
1419961529546,122,23,35
1419961531771,121,23,35
1419961532884,122,23,34
1419961533998,121,23,35
1419961535113,122,23,35
1419961536227,121,23,34
1419961537341,121,23,35
